query time,processing time,input event instants,input state intervals,input dynamic phe. intervals,user event instances,user event instants,user state instances,user state intervals,user dynamic phe. instances,user dynamic phe. intervals
1444298401,175,24511,0,0,171,24220,1453,3038,34,43
1444305601,164,24662,0,0,157,24401,1434,2622,19,28
1444312801,171,25331,0,0,152,25090,1440,2539,21,40
1444320001,178,28070,0,0,170,27761,1481,2570,35,56
1444327201,192,24551,0,0,166,24228,1471,2257,23,39
1444334401,159,17521,0,0,145,17309,1459,2020,19,27
1444341601,143,14808,0,0,138,14651,1458,2124,3,4
1444348801,132,14089,0,0,127,13940,1448,2414,35,41
1444356001,150,14861,0,0,141,14690,1475,2649,35,46
1444363201,134,14887,0,0,127,14715,1477,2556,30,40
1444370401,136,15101,0,0,122,14935,1481,2315,17,23
1444377601,140,17362,0,0,120,17196,1494,2234,27,36
1444384801,152,19362,0,0,117,19186,1516,2271,36,42
1444392001,146,19625,0,0,110,19463,1505,2172,19,25
1444399201,150,18506,0,0,118,18370,1514,2136,30,44
1444406401,150,19461,0,0,123,19238,1539,2188,57,71
1444413601,146,17349,0,0,104,17116,1532,1993,30,37
1444420801,138,12913,0,0,100,12763,1529,1817,11,11
1444428001,142,9906,0,0,107,9786,1536,1898,1,1
1444435201,141,7588,0,0,98,7503,1538,1953,2,2
1444442401,135,8703,0,0,103,8620,1564,1887,5,5
1444449601,136,9470,0,0,91,9398,1559,1943,0,0
1444456801,142,8447,0,0,85,8379,1558,1945,4,5
1444464001,143,8818,0,0,121,8709,1603,1896,8,11
1444471201,144,10179,0,0,126,10066,1626,2040,17,17
1444478401,152,13202,0,0,113,13092,1626,2144,12,15
1444485601,151,15270,0,0,127,15108,1669,2189,11,17
1444492801,157,15304,0,0,141,15101,1689,2283,19,27
1444500001,160,13601,0,0,128,13425,1690,2199,13,16
1444507201,178,12154,0,0,98,12029,1672,2022,11,15
1444514401,162,12180,0,0,93,12079,1681,2225,4,4
1444521601,146,10976,0,0,88,10892,1683,2306,9,17
1444528801,163,10431,0,0,101,10338,1708,2154,16,25
1444536001,149,10263,0,0,100,10170,1705,2139,7,7
1444543201,143,10404,0,0,83,10329,1702,2129,7,8
1444550401,153,11036,0,0,91,10920,1725,2168,9,10
1444557601,154,11610,0,0,95,11491,1749,2223,7,7
1444564801,152,11171,0,0,104,11067,1765,2105,10,10
1444572001,141,10650,0,0,111,10513,1774,2055,11,16
1444579201,149,11876,0,0,103,11717,1779,2114,11,12
1444586401,158,11111,0,0,106,10990,1786,2073,2,2
1444593601,148,8587,0,0,96,8511,1788,2047,9,9
1444600801,151,8368,0,0,98,8280,1798,2166,18,24
1444608001,153,8825,0,0,100,8713,1802,2240,27,45
1444615201,148,10571,0,0,126,10397,1840,2207,24,25
1444622401,155,13589,0,0,128,13376,1856,2297,26,28
1444629601,185,15655,0,0,168,15410,1913,2457,34,38
1444636801,193,20834,0,0,225,20468,1968,2875,28,35
1444644001,227,27268,0,0,198,26834,1976,3452,34,59
1444651201,240,26571,0,0,167,26263,1940,3161,33,48
1444658401,213,24302,0,0,164,24124,1943,2805,25,34
1444665601,243,23472,0,0,156,23240,1969,2843,37,44
1444672801,221,20141,0,0,126,19911,1958,2580,29,34
1444680001,202,17740,0,0,125,17562,1958,2425,22,30
1444687201,196,16664,0,0,156,16498,1995,2594,25,29
1444694401,210,15301,0,0,142,15180,1990,2698,20,22
1444701601,172,13118,0,0,96,13035,1964,2527,21,27
1444708801,190,12460,0,0,92,12379,1962,2633,14,18
1444716001,196,14603,0,0,106,14482,1990,2819,26,26
1444723201,244,17210,0,0,118,17060,1999,3096,41,66
1444730401,262,20723,0,0,124,20429,2016,3455,36,63
1444737601,231,21030,0,0,118,20645,2005,3154,35,42
1444744801,227,18388,0,0,115,18136,1986,2706,20,21
1444752001,337,18241,0,0,118,18034,2000,2586,43,49
1444759201,228,18290,0,0,115,18083,2015,2570,13,18
1444766401,212,16085,0,0,102,15939,2001,2549,15,15
1444773601,210,13910,0,0,105,13786,2003,2667,21,22
1444780801,204,12920,0,0,97,12826,1997,2763,15,16
1444788001,186,13621,0,0,95,13514,2008,2748,31,40
1444795201,232,13089,0,0,102,12964,2025,2894,27,43
1444802401,289,12552,0,0,114,12424,2035,2877,23,30
1444809601,197,14528,0,0,115,14378,2047,2840,24,31
1444816801,197,16711,0,0,118,16556,2051,2847,20,26
1444824001,206,17838,0,0,116,17645,2059,2628,21,22
1444831201,201,19011,0,0,111,18806,2073,2681,16,18
1444838401,215,19683,0,0,115,19473,2077,2750,21,24
1444845601,209,18847,0,0,110,18631,2070,2649,22,28
1444852801,203,16143,0,0,117,15969,2082,2708,35,35
1444860001,183,13025,0,0,115,12902,2086,2766,24,29
1444867201,179,10837,0,0,111,10735,2089,2633,6,7
1444874401,165,9261,0,0,101,9172,2068,2526,5,5
1444881601,160,9645,0,0,96,9568,2080,2732,16,18
1444888801,164,11304,0,0,113,11211,2102,2767,15,17
1444896001,193,16366,0,0,138,16173,2144,3059,46,73
1444903201,196,20464,0,0,138,20207,2156,3420,39,93
1444910401,196,19442,0,0,138,19259,2141,3069,31,49
1444917601,182,18955,0,0,130,18767,2135,2769,25,29
1444924801,188,19423,0,0,140,19176,2150,2776,33,47
1444932001,195,16533,0,0,117,16357,2129,2835,47,62
1444939201,195,13174,0,0,87,13098,2096,2821,25,37
1444946401,171,11295,0,0,82,11226,2083,2780,13,17
1444953601,161,9988,0,0,88,9908,2092,2834,18,19
1444960801,167,9114,0,0,79,9054,2079,2719,5,5
1444968001,159,9468,0,0,87,9404,2093,2834,7,8
1444975201,183,13836,0,0,94,13703,2117,3266,10,12
1444982401,186,17754,0,0,96,17566,2124,3379,23,28
1444989601,195,18246,0,0,112,18054,2150,3302,30,33
1444996801,177,16797,0,0,110,16629,2138,3025,12,13
1445004001,181,15793,0,0,96,15664,2123,2797,21,27
1445011201,185,17242,0,0,106,17080,2142,2850,29,43
1445018401,178,16739,0,0,95,16569,2140,2822,12,25
1445025601,164,11941,0,0,73,11834,2119,2648,16,20
1445032801,155,7255,0,0,60,7202,2108,2439,2,2
1445040001,163,6091,0,0,57,6068,2101,2436,1,1
1445047201,156,6447,0,0,59,6413,2107,2449,2,2
1445054401,159,6560,0,0,74,6511,2126,2500,3,3
1445061601,158,7968,0,0,76,7908,2125,2696,0,0
1445068801,163,10712,0,0,83,10640,2142,2750,18,19
1445076001,166,11929,0,0,81,11851,2143,2597,19,20
1445083201,157,9989,0,0,72,9928,2127,2487,0,0
1445090401,147,8527,0,0,71,8477,2119,2462,6,6
1445097601,155,9252,0,0,71,9198,2129,2449,13,13
1445104801,172,10895,0,0,70,10846,2135,2597,20,24
1445112001,192,11523,0,0,77,11472,2142,2655,4,8
1445119201,167,11788,0,0,82,11709,2148,2583,1,1
1445126401,165,10054,0,0,76,9965,2150,2561,3,3
1445133601,151,6024,0,0,72,5965,2149,2449,0,0
1445140801,163,7014,0,0,81,6960,2163,2514,2,2
1445148001,164,13008,0,0,95,12898,2184,2781,7,9
1445155201,189,18293,0,0,91,18148,2189,2971,16,19
1445162401,185,16840,0,0,78,16716,2181,2792,17,17
1445169601,171,11945,0,0,77,11859,2177,2525,0,0
1445176801,180,9919,0,0,71,9860,2168,2447,0,0
1445184001,166,11330,0,0,71,11241,2177,2450,14,14
1445191201,166,13204,0,0,83,13079,2201,2596,10,10
1445198401,178,12207,0,0,89,12104,2210,2677,31,31
1445205601,165,10310,0,0,79,10256,2191,2765,18,27
1445212801,183,10050,0,0,83,10002,2203,2955,30,36
1445220001,182,10758,0,0,101,10672,2223,2936,17,17
1445227201,177,12603,0,0,105,12490,2241,2968,35,39
1445234401,185,13856,0,0,115,13727,2268,3007,29,29
1445241601,201,16867,0,0,132,16637,2286,3201,69,103
1445248801,217,18839,0,0,122,18554,2290,3326,56,144
1445256001,195,17894,0,0,119,17692,2279,3089,21,69
1445263201,211,19178,0,0,121,19006,2283,2996,16,25
1445270401,236,18178,0,0,119,17966,2306,2942,43,52
1445277601,205,15529,0,0,101,15371,2285,2914,27,38
1445284801,187,12757,0,0,66,12701,2256,2875,9,15
1445292001,187,10660,0,0,63,10619,2252,2940,2,8
1445299201,181,11716,0,0,74,11657,2267,3102,17,25
1445306401,192,12828,0,0,92,12751,2284,3011,31,36
1445313601,178,11547,0,0,98,11459,2287,3013,6,15
1445320801,189,11909,0,0,108,11790,2297,3265,18,30
1445328001,196,16265,0,0,118,16077,2318,3529,32,44
1445335201,213,18751,0,0,110,18560,2338,3286,23,34
1445342401,172,12715,0,0,103,12607,2310,2698,15,17
1445349601,169,11303,0,0,94,11239,2298,2614,7,8
1445356801,186,15226,0,0,118,15096,2336,2800,19,23
1445364001,183,13726,0,0,115,13562,2356,2972,20,29
1445371201,182,12974,0,0,90,12866,2335,2928,19,22
1445378401,189,14790,0,0,86,14683,2329,2946,4,5
1445385601,194,16459,0,0,83,16331,2318,3105,1,2
1445392801,194,16148,0,0,105,16038,2328,3053,4,5
1445400001,189,14628,0,0,95,14523,2330,3122,12,15
1445407201,194,14134,0,0,85,14031,2324,3223,18,19
1445414401,258,16140,0,0,110,15988,2349,3294,29,32
1445421601,225,16897,0,0,139,16742,2388,3238,23,32
1445428801,211,17955,0,0,170,17798,2427,3049,27,32
1445436001,210,18519,0,0,185,18318,2455,3006,9,9
1445443201,205,18151,0,0,213,17835,2511,3205,28,48
1445450401,208,19887,0,0,236,19456,2557,3349,36,54
1445457601,215,18718,0,0,186,18376,2511,3287,24,25
1445464801,207,18117,0,0,192,17704,2529,3455,40,51
1445472001,208,17000,0,0,199,16647,2526,3580,11,17
1445479201,216,15913,0,0,212,15691,2567,3413,18,21
1445486401,207,17568,0,0,224,17200,2595,3480,4,8
1445493601,205,16854,0,0,215,16504,2600,3605,27,32
1445500801,246,23062,0,0,200,22742,2630,4021,61,84
1445508001,236,25560,0,0,173,25236,2635,4083,61,114
1445515201,214,19888,0,0,159,19652,2617,3556,40,72
1445522401,209,19407,0,0,149,19226,2620,3362,32,35
1445529601,209,19477,0,0,154,19242,2635,3309,36,37
1445536801,238,16838,0,0,132,16601,2639,3335,27,34
1445544001,323,14565,0,0,148,14382,2651,3442,31,40
1445551201,218,16950,0,0,217,16678,2724,3577,20,28
1445558401,209,17588,0,0,243,17253,2756,3612,25,37
1445565601,205,14815,0,0,232,14529,2754,3557,10,30
1445572801,200,13907,0,0,202,13673,2754,3553,12,32
1445580001,223,14851,0,0,186,14626,2773,3800,22,33
1445587201,214,18010,0,0,184,17760,2798,3728,35,57
1445594401,221,18182,0,0,194,17962,2819,3466,34,58
1445601601,211,14574,0,0,171,14428,2816,3434,26,48
1445608801,227,13981,0,0,146,13836,2812,3420,23,31
1445616001,211,16641,0,0,137,16419,2821,3436,29,43
1445623201,206,15748,0,0,116,15540,2802,3371,23,33
1445630401,196,11529,0,0,101,11423,2784,3226,7,7
1445637601,245,10023,0,0,95,9951,2783,3154,14,14
1445644801,244,9974,0,0,97,9905,2799,3206,1,1
1445652001,263,11906,0,0,118,11795,2836,3398,5,5
1445659201,274,15105,0,0,122,14968,2850,3648,0,0
1445666401,312,14953,0,0,96,14821,2836,3597,16,16
1445673601,275,12868,0,0,88,12730,2844,3426,21,30
1445680801,257,12106,0,0,100,11967,2866,3302,14,18
1445688001,255,11749,0,0,102,11627,2871,3215,16,19
1445695201,253,12769,0,0,100,12621,2870,3170,9,9
1445702401,253,13282,0,0,88,13127,2861,3179,7,8
1445709601,271,13106,0,0,78,12990,2852,3359,10,18
1445716801,269,15508,0,0,61,15394,2839,3388,5,9
1445724001,284,16058,0,0,56,15966,2842,3396,4,8
1445731201,247,14225,0,0,62,14155,2844,3510,3,8
1445738401,248,12964,0,0,60,12908,2850,3632,3,11
1445745601,263,12651,0,0,63,12608,2852,3766,2,9
1445752801,267,13437,0,0,72,13370,2863,3880,4,9
1445760001,285,15882,0,0,88,15755,2883,3809,7,18
1445767201,296,19816,0,0,104,19607,2915,3650,26,33
1445774401,288,19553,0,0,109,19351,2933,3471,26,34
1445781601,342,15216,0,0,118,15087,2939,3390,18,22
1445788801,280,14753,0,0,128,14594,2962,3587,11,15
1445796001,276,15136,0,0,129,14968,2970,3764,18,18
1445803201,277,12500,0,0,111,12406,2952,3695,26,43
1445810401,261,10401,0,0,87,10347,2933,3488,24,57
1445817601,263,11484,0,0,87,11414,2934,3553,25,37
1445824801,273,12669,0,0,89,12572,2942,3600,9,10
1445832001,267,12938,0,0,84,12844,2938,3540,2,3
1445839201,276,13420,0,0,73,13358,2946,3775,3,3
1445846401,304,17152,0,0,115,17001,3005,4080,48,55
1445853601,311,21078,0,0,115,20842,3028,4145,64,146
1445860801,302,20795,0,0,115,20619,3017,3936,50,141
1445868001,302,21821,0,0,117,21658,3011,3801,37,65
1445875201,293,22280,0,0,133,22051,3047,3756,51,64
1445882401,331,22082,0,0,120,21867,3035,4007,33,53
1445889601,331,21309,0,0,95,21182,3010,3998,20,32
1445896801,298,16538,0,0,84,16445,2986,3564,11,12
1445904001,295,12765,0,0,79,12689,2974,3506,4,4
1445911201,293,13129,0,0,72,13081,2971,3571,7,7
1445918401,301,15471,0,0,76,15416,2981,3618,5,9
1445925601,302,15159,0,0,72,15086,2985,3831,9,9
1445932801,307,16479,0,0,82,16360,3011,3898,27,27
1445940001,281,19798,0,0,84,19623,3027,3677,33,34
1445947201,303,19181,0,0,91,19038,3030,3713,17,17
1445954401,300,17924,0,0,97,17826,3028,3725,28,47
1445961601,266,18090,0,0,90,17914,3028,3502,31,49
1445968801,286,18703,0,0,87,18489,3034,3620,22,30
1445976001,273,19321,0,0,84,19183,3026,3832,11,15
1445983201,296,16567,0,0,75,16469,3020,3884,3,3
1445990401,338,12990,0,0,68,12902,3013,3874,1,1
1445997601,301,14794,0,0,65,14684,3014,3792,1,1
1446004801,307,18184,0,0,70,18056,3022,3729,3,3
1446012001,312,20553,0,0,80,20421,3040,3899,4,5
1446019201,293,22631,0,0,92,22437,3071,4012,25,31
1446026401,293,21149,0,0,99,20922,3078,3918,23,28
1446033601,302,17714,0,0,92,17561,3057,3878,10,14
1446040801,279,8456,0,0,73,8403,3032,3444,1,3
1446048001,261,2,0,0,1,1,3010,3010,0,0
1446055201,226,3,0,0,2,2,3010,3010,0,0
1446062401,250,4,0,0,3,3,3010,3010,0,0
1446069601,263,5,0,0,4,4,3010,3010,0,0
1446076801,229,6,0,0,5,5,3010,3010,0,0
1446084001,249,7,0,0,5,5,3011,3011,0,0
1446091201,227,8,0,0,5,6,3011,3012,0,0
1446098401,256,9,0,0,6,7,3011,3012,0,0
1446105601,226,10,0,0,6,8,3011,3012,0,0
1446112801,306,9265,0,0,105,9107,3107,3794,48,88
1446120001,466,17840,0,0,140,17590,3138,4303,43,105
1446127201,320,17784,0,0,151,17626,3146,4011,33,46
1446134401,304,17894,0,0,141,17711,3161,3983,36,45
1446141601,291,16552,0,0,118,16332,3154,4112,54,60
1446148801,313,13711,0,0,94,13570,3130,4048,26,30
1446156001,300,10297,0,0,67,10250,3099,3883,1,8
1446163201,300,8784,0,0,46,8768,3090,3857,5,8
1446170401,298,9396,0,0,52,9371,3101,3857,1,1
1446177601,295,11563,0,0,60,11511,3112,3947,3,13
1446184801,304,15878,0,0,66,15806,3116,4057,7,19
1446192001,314,17705,0,0,78,17597,3133,4032,16,27
1446199201,315,16049,0,0,88,15905,3146,3822,23,38
1446206401,318,16728,0,0,86,16588,3158,3704,23,64
1446213601,375,16436,0,0,86,16291,3143,4046,18,232
1446220801,376,16580,0,0,113,16369,3171,4233,22,235
1446228001,312,15742,0,0,125,15523,3179,3916,33,68
1446235201,308,14281,0,0,115,14132,3172,3776,10,17
1446242401,304,13828,0,0,76,13733,3146,3673,2,7
1446249601,304,11212,0,0,65,11127,3145,3558,4,4
1446256801,300,10422,0,0,72,10319,3159,3608,2,3
1446264001,299,12202,0,0,74,12111,3170,3709,3,10
1446271201,315,12973,0,0,86,12881,3189,3969,5,14
1446278401,317,12298,0,0,98,12174,3209,4059,6,18
1446285601,322,12697,0,0,103,12539,3233,3715,30,38
1446292801,294,12157,0,0,98,12035,3227,3442,23,24
1446300001,298,11843,0,0,81,11770,3223,3434,6,6
1446307201,300,11127,0,0,83,11052,3234,3526,11,11
1446314401,302,10339,0,0,85,10267,3248,3603,16,16
1446321601,338,10749,0,0,73,10677,3241,3554,20,20
1446328801,306,10432,0,0,58,10362,3229,3490,10,10
1446336001,300,9328,0,0,64,9254,3232,3540,0,0
1446343201,303,8898,0,0,76,8792,3247,3555,2,2
1446350401,394,9480,0,0,85,9372,3261,3533,1,1
1446357601,383,10017,0,0,85,9934,3261,3649,6,6
1446364801,330,13496,0,0,97,13396,3281,3778,16,26
1446372001,318,16720,0,0,114,16562,3303,3795,25,38
1446379201,321,17744,0,0,140,17487,3341,3830,5,7
1446386401,319,18022,0,0,178,17675,3380,3855,8,9
1446393601,310,17482,0,0,166,17131,3391,3840,16,18
1446400801,331,16327,0,0,150,16061,3401,3952,60,65
1446408001,289,14045,0,0,129,13859,3376,3953,43,52
1446415201,281,11556,0,0,110,11410,3369,3762,11,11
1446422401,348,10591,0,0,110,10464,3366,3719,1,1
1446429601,337,11273,0,0,137,11105,3397,3770,0,0
1446436801,334,15189,0,0,179,14891,3456,3838,8,8
1446444001,337,20174,0,0,216,19822,3514,4100,6,6
1446451201,378,23203,0,0,261,22797,3561,4323,61,187
1446458401,374,24532,0,0,245,23897,3566,4588,81,261
1446465601,332,22937,0,0,226,22318,3543,4535,58,131
1446472801,340,20080,0,0,201,19706,3520,4131,31,59
1446480001,302,17000,0,0,162,16733,3515,3877,35,44
1446487201,311,18284,0,0,142,18021,3529,3966,56,59
1446494401,329,19908,0,0,114,19669,3506,3984,18,21
1446501601,332,17184,0,0,109,16998,3484,3881,29,34
1446508801,318,12775,0,0,101,12635,3473,3834,3,7
1446516001,360,10423,0,0,85,10321,3454,3895,2,4
1446523201,325,11273,0,0,70,11180,3458,4071,4,6
1446530401,322,12346,0,0,76,12268,3456,4134,1,1
1446537601,328,14787,0,0,98,14650,3496,4182,23,29
1446544801,299,16738,0,0,103,16514,3528,4090,35,42
1446552001,330,16556,0,0,92,16357,3504,3947,21,25
1446559201,315,16244,0,0,89,16091,3487,3878,24,24
1446566401,327,17245,0,0,102,17030,3508,3838,24,24
1446573601,324,16906,0,0,122,16661,3527,3879,20,22
1446580801,337,15701,0,0,106,15525,3506,3948,11,11
1446588001,331,15358,0,0,83,15216,3484,4073,20,21
1446595201,329,15083,0,0,68,14971,3473,3985,15,16
1446602401,331,14086,0,0,83,14009,3493,4009,5,5
1446609601,422,13134,0,0,80,13073,3487,4143,0,0
1446616801,559,12915,0,0,77,12867,3468,4146,20,47
1446624001,493,16251,0,0,123,16085,3542,4289,60,155
1446631201,531,21763,0,0,131,21348,3561,4641,47,224
1446638401,611,20336,0,0,123,19946,3533,4629,48,291
1446645601,373,18881,0,0,122,18637,3535,4348,52,205
1446652801,351,19206,0,0,132,18977,3550,4211,48,91
1446660001,349,15757,0,0,109,15587,3516,4080,34,37
1446667201,358,15148,0,0,90,15025,3501,4077,16,16
1446674401,340,16162,0,0,72,16042,3492,3970,4,4
1446681601,336,14685,0,0,63,14586,3483,3824,17,26
1446688801,416,13019,0,0,73,12949,3495,3992,19,19
1446696001,343,11511,0,0,78,11453,3500,4075,1,1
1446703201,334,10585,0,0,88,10535,3494,3990,2,3
1446710401,387,16167,0,0,121,15990,3547,4213,44,94
1446717601,375,21602,0,0,118,21374,3557,4318,50,143
1446724801,373,21416,0,0,118,21229,3548,4336,45,218
1446732001,353,20008,0,0,144,19797,3579,4479,57,251
1446739201,356,21013,0,0,183,20723,3629,4590,54,153
1446746401,397,21938,0,0,159,21638,3617,4640,45,102
1446753601,330,17889,0,0,126,17712,3592,4517,9,14
1446760801,341,13794,0,0,134,13585,3588,4357,2,6
1446768001,344,11423,0,0,124,11203,3585,4171,9,9
1446775201,363,10283,0,0,102,10171,3577,4207,1,1
1446782401,369,11518,0,0,69,11429,3571,4402,1,1
1446789601,349,14527,0,0,60,14374,3568,4486,3,3
1446796801,364,17388,0,0,66,17206,3588,4375,13,19
1446804001,325,17275,0,0,84,17127,3621,4158,35,48
1446811201,347,13671,0,0,92,13572,3614,4001,21,24
1446818401,336,12110,0,0,91,11976,3615,3919,6,6
1446825601,356,15442,0,0,103,15230,3646,4017,20,22
1446832801,318,15732,0,0,94,15559,3645,4046,27,30
1446840001,343,11456,0,0,69,11377,3615,3943,10,11
1446847201,338,9339,0,0,70,9291,3616,3855,5,5
1446854401,334,9646,0,0,75,9603,3618,3767,1,1
1446861601,343,9497,0,0,96,9439,3647,3912,5,5
1446868801,336,9112,0,0,90,9017,3658,3967,0,0
1446876001,385,10289,0,0,66,10207,3633,3890,0,0
1446883201,351,12679,0,0,65,12578,3646,3921,9,12
1446890401,355,16500,0,0,70,16346,3662,4032,23,27
1446897601,359,16799,0,0,98,16647,3684,4205,12,16
1446904801,401,17316,0,0,139,17137,3717,4297,17,25
1446912001,381,19181,0,0,159,18927,3742,4307,16,18
1446919201,363,19425,0,0,149,19160,3721,4240,12,13
1446926401,366,17147,0,0,138,16924,3718,4196,16,18
1446933601,358,14220,0,0,149,13991,3743,4236,2,3
1446940801,355,13440,0,0,167,13150,3758,4177,1,1
1446948001,360,11950,0,0,193,11592,3804,4238,6,6
1446955201,357,11018,0,0,191,10670,3810,4259,3,3
1446962401,365,9557,0,0,130,9375,3759,4038,0,0
1446969601,377,8768,0,0,80,8669,3752,3943,5,5
1446976801,337,9823,0,0,98,9649,3779,4007,15,15
1446984001,348,11321,0,0,102,11132,3787,4046,23,27
1446991201,351,13167,0,0,118,12994,3810,4110,21,25
1446998401,370,15834,0,0,115,15639,3818,4227,12,23
1447005601,361,13493,0,0,87,13352,3802,4160,10,18
1447012801,318,8564,0,0,64,8525,3774,4065,4,4
1447020001,351,7950,0,0,58,7938,3775,4169,3,3
1447027201,351,9432,0,0,57,9397,3781,4074,1,1
1447034401,364,12086,0,0,70,12003,3806,4048,1,1
1447041601,362,13339,0,0,83,13243,3812,4221,3,6
1447048801,365,12958,0,0,100,12855,3825,4320,12,14
1447056001,388,16017,0,0,151,15821,3888,4506,32,40
1447063201,449,19758,0,0,164,19519,3902,4735,69,104
1447070401,549,19152,0,0,175,18929,3902,4655,66,103
1447077601,663,19446,0,0,230,19181,3954,4619,31,42
1447084801,740,21853,0,0,239,21509,3981,4598,29,45
1447092001,645,21400,0,0,206,21037,3976,4477,32,40
1447099201,377,19726,0,0,207,19432,3958,4585,7,9
