query time,processing time,input event instants,input state intervals,input dynamic phe. intervals,user event instances,user event instants,user state instances,user state intervals,user dynamic phe. instances,user dynamic phe. intervals
1444240801,1280,173867,0,0,303,172138,1586,9553,102,256
1444248001,1244,178929,0,0,325,177128,1616,9883,104,256
1444255201,1280,182569,0,0,340,180703,1633,10108,104,248
1444262401,1258,179150,0,0,339,177341,1633,10056,117,239
1444269601,1254,178491,0,0,345,176687,1653,10037,125,240
1444276801,1273,181111,0,0,351,179294,1667,10061,120,242
1444284001,1325,183822,0,0,359,181941,1693,10125,127,271
1444291201,1354,187421,0,0,385,185458,1732,10580,132,290
1444298401,1405,193310,0,0,407,191269,1767,10870,142,318
1444305601,1420,196755,0,0,408,194696,1776,10852,145,324
1444312801,1462,198773,0,0,416,196737,1789,10798,148,336
1444320001,1437,199390,0,0,421,197325,1804,10754,137,315
1444327201,1384,189610,0,0,421,187609,1812,10328,134,314
1444334401,1333,182456,0,0,427,180511,1811,10189,128,309
1444341601,1299,176369,0,0,430,174436,1815,10157,125,302
1444348801,1262,169533,0,0,431,167709,1811,10396,123,311
1444356001,1233,166062,0,0,431,164252,1811,10665,130,332
1444363201,1219,161291,0,0,427,159520,1805,10535,124,330
1444370401,1190,159099,0,0,418,157336,1815,10386,128,327
1444377601,1161,160271,0,0,428,158508,1825,10495,134,354
1444384801,1169,160850,0,0,434,159082,1835,10379,143,370
1444392001,1152,159890,0,0,434,158158,1838,10018,144,375
1444399201,1125,157031,0,0,442,155370,1861,9725,158,388
1444406401,1134,155677,0,0,433,154023,1851,9121,167,410
1444413601,1080,149869,0,0,417,148266,1847,8560,157,386
1444420801,1093,143928,0,0,424,142385,1864,8202,164,380
1444428001,1012,134444,0,0,428,132962,1855,7795,152,342
1444435201,994,123446,0,0,411,122127,1844,7453,144,304
1444442401,909,118596,0,0,404,117354,1838,7287,148,290
1444449601,886,115395,0,0,386,114216,1826,7230,134,250
1444456801,874,112235,0,0,390,111082,1838,6967,134,246
1444464001,869,110124,0,0,402,108985,1869,6584,114,228
1444471201,852,107553,0,0,400,106458,1881,6236,95,214
1444478401,854,108439,0,0,395,107362,1896,6035,92,217
1444485601,846,107722,0,0,398,106631,1928,5961,91,206
1444492801,828,106381,0,0,407,105267,1947,5934,89,195
1444500001,813,101961,0,0,403,100870,1954,5724,83,183
1444507201,797,98910,0,0,411,97833,1967,5610,84,176
1444514401,780,95635,0,0,406,94579,1967,5632,71,145
1444521601,752,90425,0,0,397,89487,1952,5534,62,123
1444528801,732,88717,0,0,404,87801,1962,5600,68,117
1444536001,760,87775,0,0,396,86894,1953,5685,63,117
1444543201,764,89215,0,0,378,88344,1956,5660,63,120
1444550401,736,91223,0,0,375,90311,1967,5737,69,133
1444557601,703,92122,0,0,371,91215,1973,5837,60,128
1444564801,703,92924,0,0,378,91980,1992,5731,71,141
1444572001,730,94325,0,0,372,93349,1993,5772,73,151
1444579201,786,95982,0,0,354,94988,1992,5768,71,138
1444586401,729,95257,0,0,353,94273,2006,5634,62,126
1444593601,714,91367,0,0,363,90407,2014,5511,69,128
1444600801,697,88355,0,0,359,87445,2015,5461,66,122
1444608001,682,84888,0,0,340,84019,2002,5328,78,150
1444615201,692,85325,0,0,357,84417,2035,5350,73,143
1444622401,703,86323,0,0,354,85366,2051,5488,95,172
1444629601,729,88800,0,0,399,87748,2122,5462,121,212
1444636801,827,96181,0,0,453,94942,2189,5939,130,221
1444644001,912,105637,0,0,457,104244,2216,6628,140,263
1444651201,913,112489,0,0,464,111035,2233,6813,154,282
1444658401,977,119535,0,0,472,118039,2253,7154,158,300
1444665601,1010,124925,0,0,462,123355,2256,7326,160,314
1444672801,968,128066,0,0,458,126459,2264,7358,168,329
1444680001,1011,131494,0,0,455,129850,2265,7503,177,372
1444687201,1019,134080,0,0,478,132444,2297,7748,178,406
1444694401,1051,134919,0,0,464,133313,2294,7927,199,437
1444701601,1037,136087,0,0,462,134489,2303,8034,196,456
1444708801,1138,138792,0,0,472,137181,2320,8345,196,440
1444716001,1090,142322,0,0,464,140691,2319,8508,184,432
1444723201,1157,147177,0,0,465,145528,2322,9042,190,445
1444730401,1371,152474,0,0,465,150723,2329,9608,177,438
1444737601,1229,154618,0,0,463,152797,2337,9752,174,425
1444744801,1222,155207,0,0,437,153449,2321,9746,168,392
1444752001,1162,152025,0,0,414,150363,2301,9354,165,376
1444759201,1218,146229,0,0,390,144698,2281,8769,158,362
1444766401,1114,141539,0,0,380,140039,2285,8664,157,372
1444773601,1602,135837,0,0,361,134360,2271,8543,157,373
1444780801,1923,130987,0,0,355,129625,2263,8506,144,344
1444788001,2534,129317,0,0,356,127963,2273,8641,146,378
1444795201,1074,126336,0,0,349,125027,2271,8906,146,379
1444802401,1057,125205,0,0,316,123889,2258,8875,130,360
1444809601,1060,125563,0,0,327,124225,2262,8991,129,369
1444816801,1082,128798,0,0,339,127410,2284,9153,129,362
1444824001,1086,130941,0,0,343,129491,2300,8925,132,354
1444831201,1099,133206,0,0,346,131734,2328,8961,133,327
1444838401,1086,133414,0,0,342,131904,2329,8512,108,266
1444845601,1056,131330,0,0,337,129936,2321,8082,104,252
1444852801,1052,128527,0,0,339,127228,2331,8002,116,290
1444860001,1043,125967,0,0,340,124702,2340,8062,107,285
1444867201,1005,121123,0,0,340,119929,2350,7966,102,266
1444874401,987,116938,0,0,336,115791,2346,7941,99,262
1444881601,1023,114683,0,0,329,113558,2342,8061,100,259
1444888801,1081,114332,0,0,329,113216,2346,7964,104,259
1444896001,1100,118129,0,0,357,116905,2388,8268,134,321
1444903201,986,121175,0,0,362,119909,2401,8554,139,335
1444910401,1067,124482,0,0,362,123200,2414,8387,135,315
1444917601,1019,127578,0,0,356,126252,2418,8379,130,305
1444924801,1047,129377,0,0,352,127998,2426,8260,127,312
1444932001,1026,127400,0,0,349,126053,2428,8313,134,342
1444939201,1026,124713,0,0,342,123451,2414,8401,138,356
1444946401,984,119684,0,0,340,118473,2403,8363,138,351
1444953601,969,115018,0,0,338,113886,2398,8434,144,350
1444960801,949,109951,0,0,325,108896,2381,8393,143,344
1444968001,939,108343,0,0,319,107321,2386,8519,136,317
1444975201,962,110762,0,0,311,109697,2381,8858,122,296
1444982401,994,115260,0,0,303,114152,2383,9238,131,321
1444989601,1028,119747,0,0,313,118579,2402,9610,140,349
1444996801,1043,122412,0,0,312,121213,2412,9518,140,348
1445004001,1066,124236,0,0,312,123032,2415,9613,142,341
1445011201,1050,123288,0,0,314,122120,2411,9270,136,300
1445018401,969,120511,0,0,307,119394,2396,8978,122,259
1445025601,959,115787,0,0,294,114695,2372,8809,120,261
1445032801,1136,108811,0,0,264,107829,2330,8596,109,246
1445040001,887,102455,0,0,249,101587,2320,8417,107,203
1445047201,882,98725,0,0,248,97885,2313,8155,88,169
1445054401,906,95841,0,0,252,95000,2318,8045,82,157
1445061601,845,95398,0,0,247,94567,2305,8013,76,144
1445068801,835,96565,0,0,247,95732,2316,7902,87,165
1445076001,864,98213,0,0,242,97364,2317,7847,84,167
1445083201,1051,97086,0,0,235,96256,2310,7514,79,161
1445090401,940,92904,0,0,236,92138,2309,6994,77,145
1445097601,798,88584,0,0,233,87888,2307,6541,78,138
1445104801,837,85553,0,0,226,84930,2287,6251,76,148
1445112001,755,83310,0,0,236,82731,2295,6135,72,137
1445119201,1391,81548,0,0,235,80975,2302,5997,58,112
1445126401,784,76122,0,0,224,75616,2291,5806,51,84
1445133601,814,70833,0,0,231,70371,2292,5585,44,70
1445140801,709,71195,0,0,243,70742,2306,5634,43,67
1445148001,757,76586,0,0,251,76067,2324,5889,48,74
1445155201,781,83397,0,0,253,82822,2334,6129,52,89
1445162401,790,86979,0,0,256,86370,2342,6195,52,95
1445169601,797,88782,0,0,258,88170,2345,6125,51,94
1445176801,889,88930,0,0,257,88322,2346,5904,51,94
1445184001,747,89400,0,0,250,88771,2341,5779,40,76
1445191201,719,90205,0,0,253,89550,2344,5858,48,85
1445198401,751,91618,0,0,263,90947,2367,5926,69,118
1445205601,743,91988,0,0,263,91329,2372,6123,63,124
1445212801,734,92416,0,0,272,91751,2389,6375,70,121
1445220001,734,91851,0,0,284,91155,2406,6418,79,123
1445227201,753,93496,0,0,276,92769,2408,6639,95,158
1445234401,786,93919,0,0,286,93173,2442,6789,103,178
1445241601,853,100309,0,0,298,99441,2470,7238,147,277
1445248801,871,106734,0,0,292,105762,2478,7619,148,350
1445256001,922,111189,0,0,295,110173,2492,7769,150,362
1445263201,931,112904,0,0,294,111870,2496,7775,153,370
1445270401,930,111074,0,0,295,109991,2506,7675,166,399
1445277601,935,111593,0,0,294,110525,2507,7834,159,403
1445284801,910,111886,0,0,290,110833,2504,7955,160,413
1445292001,925,112334,0,0,290,111284,2506,8244,163,431
1445299201,929,112272,0,0,290,111249,2501,8522,163,442
1445306401,929,111958,0,0,283,110956,2500,8583,164,444
1445313601,940,111612,0,0,282,110604,2506,8789,157,429
1445320801,952,113557,0,0,300,112490,2520,9003,155,417
1445328001,1017,117827,0,0,308,116679,2541,9293,156,426
1445335201,1035,121550,0,0,310,120378,2551,9285,152,432
1445342401,1025,117939,0,0,307,116796,2553,8962,150,420
1445349601,1019,118997,0,0,314,117890,2561,8832,145,399
1445356801,1000,116298,0,0,320,115255,2573,8494,113,317
1445364001,970,113884,0,0,320,112898,2572,8417,116,273
1445371201,987,111378,0,0,312,110429,2570,8269,113,262
1445378401,989,109496,0,0,297,108575,2558,8304,115,257
1445385601,993,109659,0,0,292,108794,2563,8377,105,227
1445392801,984,110115,0,0,297,109242,2569,8403,104,223
1445400001,1033,111530,0,0,300,110616,2578,8581,111,235
1445407201,970,113589,0,0,300,112654,2577,8625,111,235
1445414401,973,115954,0,0,318,114947,2596,8725,116,241
1445421601,976,117658,0,0,343,116645,2626,8796,108,249
1445428801,1026,122362,0,0,378,121286,2672,8659,116,247
1445436001,1080,124268,0,0,398,123173,2713,8465,106,220
1445443201,1029,124248,0,0,450,123044,2769,8232,106,226
1445450401,1024,125404,0,0,474,124069,2800,8421,112,235
1445457601,1056,130251,0,0,487,128813,2817,8699,117,262
1445464801,1086,132218,0,0,518,130534,2876,9123,137,289
1445472001,1086,132025,0,0,537,130364,2893,9350,128,268
1445479201,1102,134405,0,0,577,132663,2940,9406,119,239
1445486401,1136,136619,0,0,606,134698,2969,9732,106,214
1445493601,1137,136469,0,0,631,134484,2992,9861,116,236
1445500801,1145,143222,0,0,662,141109,3025,10420,137,300
1445508001,1135,145881,0,0,662,143682,3044,10644,143,365
1445515201,1171,148482,0,0,674,146238,3058,10626,145,375
1445522401,1178,151154,0,0,682,148877,3077,10560,147,380
1445529601,1214,151819,0,0,684,149492,3097,10485,147,390
1445536801,1190,151095,0,0,675,148736,3096,10467,151,396
1445544001,1196,148429,0,0,691,146076,3124,10686,152,414
1445551201,1206,149526,0,0,734,147096,3179,10838,151,424
1445558401,1185,147866,0,0,741,145494,3197,10896,147,404
1445565601,1201,144454,0,0,738,142169,3194,10830,141,401
1445572801,1199,143055,0,0,743,140791,3200,10919,135,382
1445580001,1194,141188,0,0,720,139091,3194,10943,133,403
1445587201,1269,144065,0,0,728,141904,3215,10833,143,431
1445594401,1209,143457,0,0,714,141362,3214,10780,142,465
1445601601,1245,141071,0,0,681,139132,3210,10571,148,482
1445608801,1204,140584,0,0,673,138694,3212,10377,146,467
1445616001,1139,134650,0,0,664,132809,3208,9755,130,416
1445623201,1104,130772,0,0,647,128998,3199,9446,124,372
1445630401,1087,126291,0,0,643,124580,3188,9205,117,344
1445637601,1044,121388,0,0,624,119723,3177,9023,113,340
1445644801,1023,116788,0,0,624,115243,3186,8880,107,308
1445652001,1010,116456,0,0,627,114917,3194,8866,109,287
1445659201,1120,117328,0,0,615,115829,3191,8867,104,260
1445666401,991,114459,0,0,567,113060,3150,8704,96,251
1445673601,1008,112608,0,0,531,111306,3136,8527,87,251
1445680801,994,111750,0,0,507,110498,3139,8312,92,251
1445688001,979,110450,0,0,479,109260,3132,8071,95,259
1445695201,959,109668,0,0,456,108493,3134,7575,97,237
1445702401,944,105722,0,0,421,104627,3119,7429,90,206
1445709601,943,104592,0,0,372,103521,3098,7383,82,184
1445716801,939,106656,0,0,347,105593,3079,7296,73,166
1445724001,956,106669,0,0,327,105651,3069,7269,66,151
1445731201,892,104240,0,0,299,103329,3051,7286,53,117
1445738401,915,103885,0,0,296,103019,3057,7448,48,103
1445745601,929,105362,0,0,286,104514,3061,7751,47,102
1445752801,943,107299,0,0,280,106438,3071,8103,48,111
1445760001,939,111270,0,0,279,110364,3078,8295,47,121
1445767201,982,115209,0,0,276,114250,3094,8307,59,153
1445774401,973,115718,0,0,264,114747,3102,8070,69,176
1445781601,970,115472,0,0,279,114516,3124,8045,72,164
1445788801,968,117603,0,0,285,116611,3142,8160,67,151
1445796001,996,118502,0,0,299,117517,3148,8427,67,149
1445803201,997,118354,0,0,304,117390,3146,8551,80,173
1445810401,987,116134,0,0,298,115243,3134,8659,77,194
1445817601,998,116556,0,0,300,115677,3133,8849,77,200
1445824801,988,115697,0,0,298,114825,3135,8829,77,194
1445832001,989,113986,0,0,307,113127,3146,8926,78,195
1445839201,995,113059,0,0,307,112217,3154,9126,77,192
1445846401,1061,116913,0,0,349,115973,3209,9406,115,242
1445853601,1083,121173,0,0,355,120151,3229,9550,129,336
1445860801,1127,125057,0,0,353,123984,3235,9498,137,389
1445868001,1140,129557,0,0,349,128439,3237,9380,139,419
1445875201,1104,131455,0,0,348,130280,3240,9348,155,448
1445882401,1144,131823,0,0,340,130699,3235,9651,148,453
1445889601,1142,133211,0,0,333,132111,3232,9801,149,458
1445896801,1172,133145,0,0,323,132057,3226,9760,149,455
1445904001,1247,131223,0,0,294,130206,3214,9668,142,445
1445911201,1164,131138,0,0,278,130170,3208,9511,140,435
1445918401,1164,134194,0,0,278,133216,3215,9524,141,404
1445925601,1261,135896,0,0,278,134909,3214,9789,133,374
1445932801,1222,139189,0,0,281,138162,3215,9808,132,384
1445940001,1264,143025,0,0,281,141960,3233,9815,137,396
1445947201,1276,145432,0,0,285,144356,3244,9941,139,408
1445954401,1333,147529,0,0,283,146428,3251,9721,139,445
1445961601,1278,146370,0,0,283,145269,3252,9312,133,390
1445968801,1269,145154,0,0,283,144075,3257,9153,122,302
1445976001,1223,144896,0,0,284,143833,3271,9185,117,267
1445983201,1148,139900,0,0,263,138886,3247,9199,101,232
1445990401,1122,135606,0,0,248,134684,3233,9252,94,191
1445997601,1117,132612,0,0,236,131703,3222,8932,78,152
1446004801,1105,132481,0,0,237,131558,3215,8926,73,146
1446012001,1158,136627,0,0,233,135679,3218,9210,73,149
1446019201,1253,142347,0,0,237,141306,3230,9388,84,179
1446026401,1230,144647,0,0,233,143520,3236,9510,83,189
1446033601,1240,144590,0,0,227,143451,3239,9596,79,190
1446040801,1254,137944,0,0,219,136837,3227,9071,75,185
1446048001,1183,128113,0,0,215,127092,3219,8652,68,150
1446055201,1141,118148,0,0,206,117215,3204,8358,61,136
1446062401,1104,108934,0,0,190,108056,3182,7905,61,127
1446069601,1073,100226,0,0,178,99391,3172,7603,43,81
1446076801,1009,90846,0,0,172,90144,3160,7358,30,52
1446084001,913,81525,0,0,159,80903,3153,6953,23,37
1446091201,858,71527,0,0,149,70962,3141,6512,23,36
1446098401,869,64960,0,0,142,64436,3134,6057,21,34
1446105601,820,58539,0,0,134,58062,3128,5629,21,34
1446112801,888,59422,0,0,174,58852,3193,6043,70,126
1446120001,813,58185,0,0,196,57588,3207,6182,69,147
1446127201,835,56653,0,0,211,56057,3217,6118,80,174
1446134401,813,53448,0,0,224,52862,3222,6112,81,187
1446141601,837,52056,0,0,233,51467,3246,6273,111,222
1446148801,814,49445,0,0,223,48871,3251,6237,104,216
1446156001,848,53898,0,0,224,53315,3252,6644,104,220
1446163201,866,58229,0,0,227,57639,3256,7012,108,224
1446170401,917,63294,0,0,237,62686,3268,7419,104,221
1446177601,970,69792,0,0,246,69150,3281,7876,105,233
1446184801,914,79172,0,0,251,78492,3287,8392,106,240
1446192001,958,87497,0,0,264,86747,3300,8821,110,262
1446199201,1021,95221,0,0,277,94397,3316,9131,108,284
1446206401,1119,104225,0,0,285,103335,3337,9447,117,337
1446213601,1212,111657,0,0,295,110688,3346,10103,120,535
1446220801,1300,120805,0,0,332,119704,3378,10593,120,582
1446228001,1297,118134,0,0,342,117104,3387,10171,97,502
1446235201,1293,117246,0,0,325,116246,3385,10023,93,490
1446242401,1254,114178,0,0,291,113211,3353,9771,82,464
1446249601,1187,110564,0,0,277,109662,3352,9532,78,431
1446256801,1165,108048,0,0,273,107198,3349,9228,59,403
1446264001,1176,109055,0,0,261,108203,3352,9141,59,406
1446271201,1139,110724,0,0,281,109829,3378,9258,61,410
1446278401,1172,112569,0,0,296,111609,3398,9281,63,424
1446285601,1182,114025,0,0,312,112997,3417,9039,73,453
1446292801,1160,113163,0,0,322,112133,3431,8706,77,447
1446300001,1136,109990,0,0,327,108961,3447,8338,77,441
1446307201,1122,106585,0,0,326,105588,3454,8109,76,417
1446314401,1105,104280,0,0,335,103323,3458,8011,76,404
1446321601,1064,100606,0,0,336,99677,3454,7865,80,380
1446328801,985,98276,0,0,331,97394,3449,7342,75,187
1446336001,935,93354,0,0,318,92562,3434,7055,62,123
1446343201,908,91432,0,0,301,90663,3433,6884,62,112
1446350401,891,88553,0,0,299,87802,3444,6719,61,101
1446357601,934,87621,0,0,314,86864,3456,6760,67,106
1446364801,908,90837,0,0,324,90071,3473,6844,65,126
1446372001,974,93919,0,0,336,93107,3491,6857,73,142
1446379201,941,96379,0,0,374,95447,3538,6889,70,133
1446386401,992,98968,0,0,410,97901,3582,6667,75,139
1446393601,910,101563,0,0,406,100404,3595,6563,73,129
1446400801,954,102598,0,0,416,101423,3624,6791,110,166
1446408001,935,103451,0,0,426,102228,3635,6969,112,174
1446415201,925,102311,0,0,426,101063,3641,7007,113,172
1446422401,926,102915,0,0,428,101640,3652,7043,103,157
1446429601,949,103245,0,0,447,101901,3680,7062,98,150
1446436801,987,107355,0,0,492,105854,3738,7216,103,148
1446444001,1036,112987,0,0,539,111361,3795,7543,106,153
1446451201,1204,121230,0,0,601,119397,3874,7853,162,339
1446458401,1220,128621,0,0,632,126466,3913,8415,167,434
1446465601,1269,134687,0,0,637,132343,3934,8714,178,499
1446472801,1322,138684,0,0,642,136238,3947,8735,173,511
1446480001,1275,138191,0,0,637,135680,3953,8629,173,507
1446487201,1228,140248,0,0,632,137697,3952,8741,186,554
1446494401,1540,140355,0,0,613,137862,3936,8640,187,571
1446501601,1245,139410,0,0,592,137020,3922,8629,204,605
1446508801,1205,135648,0,0,569,133366,3894,8497,194,578
1446516001,1184,133506,0,0,551,131280,3889,8439,187,531
1446523201,1221,132876,0,0,544,130687,3891,8487,174,488
1446530401,1189,134296,0,0,544,132138,3886,8692,169,476
1446537601,1259,137072,0,0,543,134873,3890,8827,173,503
1446544801,1238,139761,0,0,524,137547,3904,8903,190,527
1446552001,1256,138439,0,0,492,136339,3878,8866,184,531
1446559201,1218,135831,0,0,446,133816,3844,8633,183,538
1446566401,1210,132481,0,0,416,130572,3820,8328,159,357
1446573601,1126,128205,0,0,395,126580,3811,7904,153,279
1446580801,1170,125245,0,0,356,123779,3790,7743,153,253
1446588001,1274,123483,0,0,318,122090,3767,7814,141,237
1446595201,1171,123328,0,0,297,122017,3755,7825,126,215
1446602401,1194,119285,0,0,291,118078,3743,7822,97,171
1446609601,1122,116554,0,0,289,115421,3732,7926,90,160
1446616801,1110,115016,0,0,287,113947,3728,8051,96,193
1446624001,1245,120030,0,0,317,118871,3775,8354,123,302
1446631201,1185,126356,0,0,328,124974,3798,8796,123,436
1446638401,1209,129093,0,0,322,127637,3802,8912,139,606
1446645601,1250,132891,0,0,324,131343,3812,8989,140,662
1446652801,1266,133512,0,0,332,131964,3816,8913,124,663
1446660001,1366,131910,0,0,329,130416,3806,8972,108,650
1446667201,1342,132104,0,0,330,130632,3801,9026,113,639
1446674401,1275,131828,0,0,324,130367,3792,9038,112,637
1446681601,1312,129544,0,0,312,128188,3778,9031,104,635
1446688801,1284,127941,0,0,292,126655,3762,9178,105,615
1446696001,1312,125354,0,0,289,124116,3758,9127,97,601
1446703201,1266,123168,0,0,296,121974,3766,9072,97,600
1446710401,1373,126438,0,0,309,125135,3778,9337,107,694
1446717601,1321,130684,0,0,311,129339,3791,9369,101,757
1446724801,1349,134720,0,0,321,133291,3811,9536,103,925
1446732001,1386,137777,0,0,340,136269,3840,9686,117,978
1446739201,1706,139482,0,0,365,137929,3869,9837,134,961
1446746401,1455,137952,0,0,368,136559,3869,9664,131,840
1446753601,1431,137035,0,0,385,135695,3891,9679,127,683
1446760801,1368,132865,0,0,399,131507,3889,9599,118,616
1446768001,1452,129252,0,0,402,127921,3898,9557,117,587
1446775201,1329,127391,0,0,392,126091,3891,9646,117,582
1446782401,1376,125622,0,0,385,124325,3887,9789,117,569
1446789601,1347,125756,0,0,382,124423,3888,10066,115,569
1446796801,1396,128325,0,0,381,126945,3895,10245,115,573
1446804001,1369,130012,0,0,390,128601,3901,10137,132,609
1446811201,1413,130485,0,0,398,129064,3909,10081,131,612
1446818401,1397,131537,0,0,396,130042,3911,9954,128,596
1446825601,1406,129760,0,0,401,128304,3909,9755,114,509
1446832801,1526,125667,0,0,395,124227,3903,9547,112,461
1446840001,1337,119800,0,0,382,118452,3881,9238,101,300
1446847201,1173,114998,0,0,355,113721,3859,8819,87,227
1446854401,1038,108433,0,0,320,107332,3825,8310,66,123
1446861601,1012,102557,0,0,321,101522,3832,8000,61,108
1446868801,984,99656,0,0,304,98637,3830,7679,55,98
1446876001,1011,99052,0,0,275,98144,3812,7455,55,98
1446883201,973,100912,0,0,243,100012,3813,7358,64,114
1446890401,1063,105269,0,0,241,104319,3822,7218,69,131
1446897601,1023,106193,0,0,266,105230,3851,7109,67,142
1446904801,1055,108058,0,0,301,107082,3890,6963,73,154
1446912001,1062,107986,0,0,317,106951,3913,6967,77,140
1446919201,1124,110208,0,0,327,109115,3919,6986,67,128
1446926401,1086,111462,0,0,345,110303,3950,7104,73,133
1446933601,1261,112318,0,0,376,111130,3994,7254,71,133
1446940801,1108,109460,0,0,395,108223,4009,7191,56,98
1446948001,1150,108536,0,0,439,107163,4057,7360,63,99
1446955201,1097,109022,0,0,470,107516,4084,7413,60,92
1446962401,1135,108754,0,0,460,107247,4080,7429,58,89
1446969601,1106,108144,0,0,459,106582,4087,7470,62,94
1446976801,1077,109080,0,0,450,107457,4096,7414,63,103
1446984001,1026,110353,0,0,457,108697,4104,7447,67,129
1446991201,1119,111958,0,0,472,110244,4131,7522,77,146
1446998401,1051,113508,0,0,478,111758,4140,7627,73,142
1447005601,1047,108951,0,0,477,107250,4133,7522,71,138
1447012801,1004,105273,0,0,469,103636,4120,7364,62,115
1447020001,977,99585,0,0,445,98051,4094,7260,58,94
1447027201,952,95524,0,0,425,94106,4069,6996,50,81
