window,avg processing time,avg input event instants,avg input state intervals,avg input dynamic phe. intervals,avg user event instances,avg user event instants,avg user state instances,avg user state intervals,avg user dynamic phe. instances,avg user dynamic phe. intervals,std processing time,std input event instants,std input state intervals,std input dynamic phe. intervals,std user event instances,std user event instants,std user state instances,std user state intervals,std user dynamic phe. instances,std user dynamic phe. intervals
2.0,0.9614168564920273,7.285817767653758,0.0,0.0,0.07181867881548974,7.212610933940775,5.603672892938496,5.9508173120728936,0.0178378132118451,0.0240373576309795,0.49968021477310137,2.978204523642247,0.0,0.0,0.03150679510399243,2.939428517570676,2.031102415311587,2.0495753040462574,0.02097046433515056,0.029831713780324814
4.0,0.8731562642369021,14.566239635535307,0.0,0.0,0.09420091116173121,14.419877448747153,5.627993621867882,6.333457858769931,0.022289293849658318,0.03498314350797267,0.49277365292590763,5.546279660045523,0.0,0.0,0.044432594151734194,5.473581893409674,2.029317827720139,2.0900624731530737,0.02458740013500874,0.041753914965051465
8.0,1.0475681093394078,29.118861047835992,0.0,0.0,0.13261867881548975,28.826323006833714,5.669371753986333,7.0977170842824595,0.038651480637813214,0.0712765375854214,0.5420056193587229,9.73840597896911,0.0,0.0,0.06339276446268027,9.6113721106606,2.0258163283235815,2.2145535743958296,0.03667327462085378,0.07315648971900048
16.0,1.3399435079726654,58.187974943052396,0.0,0.0,0.20088154897494306,57.60350888382688,5.741026423690205,8.623633257403188,0.07348428246013668,0.15289567198177675,0.6725252412280699,16.01733620664244,0.0,0.0,0.09012612251347192,15.823563755276792,2.0200932052997427,2.5769192272233994,0.05710307576222426,0.12247697885908362
32.0,1.5620177676537585,116.16234123006832,0.0,0.0,0.3108396355353075,114.99581867881548,5.85118861047836,11.66141548974943,0.13221047835990887,0.3327671981776765,0.5229059205830373,27.345814764038835,0.0,0.0,0.1295767310886174,27.043108863457917,2.009599080629184,3.546448102097658,0.08458766619374661,0.2202110449134069
