query time,processing time,input event instants,input state intervals,input dynamic phe. intervals,user event instances,user event instants,user state instances,user state intervals,user dynamic phe. instances,user dynamic phe. intervals
1443960001,78,5742,0,0,68,5668,1030,1331,6,8
1443967201,90,7115,0,0,69,7032,1042,1601,3,22
1443974401,91,6650,0,0,63,6565,1053,1567,6,40
1443981601,102,6798,0,0,64,6704,1064,1638,5,36
1443988801,90,6645,0,0,66,6536,1074,1557,7,17
1443996001,84,5482,0,0,53,5413,1057,1457,6,12
1444003201,82,4913,0,0,54,4835,1065,1411,1,3
1444010401,81,5179,0,0,62,5095,1076,1384,2,4
1444017601,84,5836,0,0,56,5766,1073,1575,3,14
1444024801,90,7420,0,0,76,7285,1096,1661,14,26
1444032001,107,11432,0,0,97,11255,1139,1729,18,32
1444039201,106,10145,0,0,95,10036,1120,1683,17,26
1444046401,95,6262,0,0,82,6198,1105,1422,10,12
1444053601,94,8176,0,0,91,8073,1130,1368,11,11
1444060801,105,9262,0,0,89,9127,1138,1564,20,27
1444068001,96,7998,0,0,64,7897,1122,1538,13,22
1444075201,87,6395,0,0,62,6294,1115,1446,1,1
1444082401,85,6357,0,0,61,6229,1115,1548,1,3
1444089601,89,7001,0,0,57,6889,1128,1508,4,4
1444096801,103,9528,0,0,84,9436,1159,1592,2,6
1444104001,106,12178,0,0,64,12063,1150,1659,4,16
1444111201,108,10356,0,0,77,10233,1176,1800,18,20
1444118401,123,11639,0,0,88,11493,1193,1792,16,23
1444125601,113,8482,0,0,93,8406,1195,1829,15,17
1444132801,97,6701,0,0,76,6654,1188,1515,11,13
1444140001,96,6661,0,0,72,6632,1185,1468,4,4
1444147201,110,11500,0,0,88,11363,1214,1563,16,20
1444154401,116,10189,0,0,72,10093,1197,1795,16,23
1444161601,110,7856,0,0,67,7767,1196,1872,3,5
1444168801,115,9138,0,0,66,9061,1200,1798,1,7
1444176001,110,8226,0,0,64,8148,1197,1731,4,7
1444183201,101,6797,0,0,75,6744,1212,1657,4,4
1444190401,107,8531,0,0,86,8419,1221,1782,11,19
1444197601,118,11337,0,0,89,11203,1236,1879,9,11
1444204801,128,14098,0,0,120,13929,1273,1833,26,42
1444212001,150,19616,0,0,113,19427,1262,1939,10,13
1444219201,131,14839,0,0,107,14696,1280,1708,33,34
1444226401,130,13210,0,0,114,13128,1285,1679,19,21
1444233601,123,13802,0,0,110,13614,1314,1635,28,29
1444240801,113,11366,0,0,92,11260,1288,1609,14,19
1444248001,116,11763,0,0,103,11644,1306,1921,9,15
1444255201,108,10301,0,0,95,10207,1297,1793,4,4
1444262401,101,8081,0,0,77,8001,1298,1612,17,17
1444269601,113,9530,0,0,104,9439,1333,1804,17,18
1444276801,110,10476,0,0,91,10374,1317,1990,4,8
1444284001,125,11849,0,0,105,11708,1357,1958,22,25
1444291201,130,11825,0,0,127,11665,1388,2293,20,28
1444298401,132,12686,0,0,132,12555,1390,2046,26,27
1444305601,129,11976,0,0,115,11846,1390,1899,19,24
1444312801,136,13355,0,0,118,13244,1406,1967,16,29
1444320001,137,14715,0,0,133,14517,1428,1934,28,35
1444327201,120,9836,0,0,97,9711,1409,1671,13,21
1444334401,109,7685,0,0,102,7598,1421,1708,14,14
1444341601,103,7123,0,0,95,7053,1411,1775,3,4
1444348801,112,6966,0,0,103,6887,1429,2009,33,38
1444356001,126,7895,0,0,109,7803,1456,2024,33,40
1444363201,124,6992,0,0,86,6912,1436,1932,16,19
1444370401,120,8109,0,0,88,8023,1455,1781,11,13
1444377601,143,9253,0,0,88,9173,1468,1857,26,29
1444384801,146,10109,0,0,94,10013,1478,1824,29,32
1444392001,139,9516,0,0,84,9450,1463,1766,12,17
1444399201,145,8990,0,0,101,8920,1496,1798,26,33
1444406401,143,10471,0,0,85,10318,1505,1831,48,57
1444413601,121,6878,0,0,69,6798,1484,1603,12,12
1444420801,118,6035,0,0,77,5965,1505,1669,10,10
1444428001,123,3871,0,0,80,3821,1513,1709,0,0
1444435201,127,3717,0,0,65,3682,1522,1741,2,2
1444442401,120,4986,0,0,81,4938,1547,1651,5,5
1444449601,136,4484,0,0,59,4460,1525,1803,0,0
1444456801,128,3963,0,0,70,3919,1546,1654,5,6
1444464001,126,4855,0,0,99,4790,1588,1764,9,10
1444471201,128,5324,0,0,82,5276,1585,1812,10,10
1444478401,141,7878,0,0,86,7816,1604,1886,13,16
1444485601,139,7392,0,0,107,7292,1639,1863,9,11
1444492801,135,7912,0,0,107,7809,1655,2003,14,19
1444500001,135,5689,0,0,78,5616,1643,1798,10,11
1444507201,129,6465,0,0,68,6413,1656,1846,6,9
1444514401,139,5715,0,0,72,5666,1663,2014,0,0
1444521601,148,5261,0,0,61,5226,1668,1940,9,17
1444528801,133,5170,0,0,88,5112,1694,1865,8,9
1444536001,141,5093,0,0,66,5058,1682,1942,5,5
1444543201,144,5311,0,0,64,5271,1690,1855,2,3
1444550401,148,5725,0,0,76,5649,1716,1983,8,8
1444557601,151,5885,0,0,69,5842,1717,1920,2,2
1444564801,138,5286,0,0,84,5225,1748,1882,10,10
1444572001,136,5364,0,0,81,5288,1753,1890,9,14
1444579201,134,6512,0,0,81,6429,1760,1949,8,9
1444586401,165,4599,0,0,71,4561,1755,1844,1,1
1444593601,153,3988,0,0,75,3950,1774,1936,12,12
1444600801,143,4380,0,0,80,4330,1777,1972,18,18
1444608001,154,4445,0,0,77,4383,1780,2009,24,42
1444615201,138,6126,0,0,103,6014,1818,1948,6,6
1444622401,147,7463,0,0,91,7362,1817,2117,24,25
1444629601,166,8192,0,0,144,8048,1880,2109,17,20
1444636801,180,12642,0,0,159,12420,1917,2566,24,27
1444644001,207,14626,0,0,140,14414,1901,2702,25,45
1444651201,180,11945,0,0,124,11849,1887,2279,23,23
1444658401,188,12357,0,0,128,12275,1913,2368,25,25
1444665601,178,11115,0,0,105,10965,1924,2325,28,31
1444672801,165,9026,0,0,84,8946,1903,2115,19,19
1444680001,191,8714,0,0,100,8616,1934,2184,22,30
1444687201,182,7950,0,0,125,7882,1954,2290,21,21
1444694401,183,7351,0,0,85,7298,1946,2309,18,20
1444701601,172,5767,0,0,69,5737,1935,2128,19,23
1444708801,167,6693,0,0,78,6642,1952,2424,9,9
1444716001,180,7910,0,0,87,7840,1961,2303,25,25
1444723201,225,9300,0,0,95,9220,1979,2709,41,63
1444730401,197,11423,0,0,99,11209,1966,2662,27,27
1444737601,193,9607,0,0,93,9436,1966,2403,30,31
1444744801,161,8781,0,0,88,8700,1952,2228,15,15
1444752001,161,9460,0,0,97,9334,1978,2273,32,34
1444759201,149,8830,0,0,73,8749,1970,2217,7,8
1444766401,146,7255,0,0,83,7190,1975,2270,13,13
1444773601,148,6655,0,0,81,6596,1980,2336,20,20
1444780801,157,6265,0,0,67,6230,1971,2372,15,15
1444788001,147,7356,0,0,84,7284,1998,2325,26,35
1444795201,151,5733,0,0,83,5680,1999,2519,15,22
1444802401,141,6819,0,0,86,6744,2012,2325,21,21
1444809601,157,7709,0,0,84,7634,2016,2476,21,26
1444816801,169,9002,0,0,89,8922,2014,2340,10,11
1444824001,154,8836,0,0,83,8723,2027,2258,20,20
1444831201,167,10175,0,0,93,10083,2040,2406,9,10
1444838401,168,9508,0,0,90,9390,2041,2328,18,20
1444845601,178,9339,0,0,85,9241,2036,2310,18,19
1444852801,155,6804,0,0,91,6728,2048,2393,30,30
1444860001,147,6221,0,0,84,6174,2058,2376,20,21
1444867201,143,4616,0,0,84,4561,2052,2272,5,5
1444874401,150,4645,0,0,74,4611,2045,2281,4,4
1444881601,154,5000,0,0,79,4957,2067,2473,18,19
1444888801,157,6304,0,0,84,6254,2082,2332,13,13
1444896001,176,10062,0,0,117,9919,2124,2759,48,74
1444903201,183,10402,0,0,116,10288,2108,2684,34,60
1444910401,169,9040,0,0,106,8971,2092,2412,18,21
1444917601,171,9915,0,0,105,9796,2098,2388,17,21
1444924801,174,9508,0,0,97,9380,2094,2412,27,41
1444932001,160,7025,0,0,74,6977,2083,2458,38,40
1444939201,152,6149,0,0,64,6121,2063,2396,21,22
1444946401,147,5146,0,0,69,5105,2070,2424,4,4
1444953601,154,4842,0,0,67,4803,2066,2445,15,15
1444960801,159,4272,0,0,59,4251,2063,2318,5,5
1444968001,159,5196,0,0,73,5153,2085,2566,3,4
1444975201,160,8640,0,0,71,8550,2091,2754,9,11
1444982401,163,9114,0,0,80,9016,2102,2671,21,23
1444989601,166,9132,0,0,93,9038,2115,2682,23,24
1444996801,156,7665,0,0,78,7591,2095,2402,9,9
1445004001,158,8128,0,0,78,8073,2099,2457,16,20
1445011201,169,9114,0,0,85,9007,2125,2458,22,32
1445018401,156,7625,0,0,65,7562,2099,2436,5,11
1445025601,146,4316,0,0,51,4272,2100,2288,15,15
1445032801,145,2939,0,0,49,2930,2097,2238,2,2
1445040001,144,3152,0,0,46,3138,2097,2286,0,0
1445047201,149,3295,0,0,51,3275,2102,2255,2,2
1445054401,148,3265,0,0,64,3236,2118,2339,3,3
1445061601,150,4703,0,0,60,4672,2111,2460,0,0
1445068801,150,6009,0,0,72,5968,2129,2384,21,22
1445076001,154,5920,0,0,63,5883,2120,2308,1,1
1445083201,151,4069,0,0,57,4045,2104,2274,0,0
1445090401,155,4458,0,0,55,4432,2111,2282,6,6
1445097601,157,4794,0,0,59,4766,2122,2263,8,8
1445104801,163,6101,0,0,54,6080,2118,2431,17,21
1445112001,155,5422,0,0,65,5392,2131,2329,2,2
1445119201,156,6366,0,0,59,6317,2129,2366,0,0
1445126401,185,3688,0,0,56,3648,2137,2310,2,2
1445133601,154,2336,0,0,53,2317,2137,2264,0,0
1445140801,156,4678,0,0,66,4643,2153,2376,2,2
1445148001,157,8330,0,0,75,8255,2166,2537,6,8
1445155201,178,9963,0,0,65,9893,2162,2565,16,16
1445162401,163,6877,0,0,61,6823,2158,2359,3,3
1445169601,161,5068,0,0,64,5036,2158,2302,0,0
1445176801,161,4851,0,0,52,4824,2152,2286,0,0
1445184001,170,6479,0,0,64,6417,2167,2304,15,15
1445191201,165,6725,0,0,68,6662,2177,2429,6,6
1445198401,164,5482,0,0,67,5442,2184,2382,31,31
1445205601,179,4828,0,0,58,4814,2172,2537,18,27
1445212801,185,5222,0,0,71,5188,2191,2567,16,16
1445220001,167,5536,0,0,83,5484,2202,2530,16,16
1445227201,184,7067,0,0,78,7006,2213,2606,35,39
1445234401,194,6789,0,0,91,6721,2232,2567,20,20
1445241601,205,10078,0,0,104,9916,2261,2807,67,99
1445248801,208,8761,0,0,93,8638,2246,2694,34,85
1445256001,174,9133,0,0,93,9054,2240,2584,14,14
1445263201,175,10045,0,0,92,9952,2250,2609,10,14
1445270401,191,8133,0,0,83,8014,2266,2532,45,50
1445277601,170,7396,0,0,56,7357,2245,2593,17,20
1445284801,172,5361,0,0,50,5344,2237,2505,6,10
1445292001,181,5299,0,0,54,5275,2242,2657,2,3
1445299201,180,6417,0,0,63,6382,2249,2655,17,23
1445306401,174,6411,0,0,79,6369,2268,2579,27,27
1445313601,165,5136,0,0,67,5090,2255,2663,6,14
1445320801,169,6773,0,0,86,6700,2278,2833,14,16
1445328001,182,9492,0,0,87,9377,2299,2932,24,32
1445335201,180,9259,0,0,92,9183,2288,2581,12,15
1445342401,156,3456,0,0,67,3424,2266,2350,13,13
1445349601,169,7847,0,0,79,7815,2281,2507,8,9
1445356801,171,7379,0,0,90,7281,2320,2544,18,21
1445364001,174,6347,0,0,69,6281,2306,2689,18,21
1445371201,174,6627,0,0,69,6585,2306,2501,10,10
1445378401,182,8163,0,0,64,8098,2294,2711,3,4
1445385601,175,8296,0,0,66,8233,2292,2657,0,0
1445392801,184,7852,0,0,79,7805,2305,2661,4,5
1445400001,183,6776,0,0,61,6718,2297,2732,11,14
1445407201,190,7358,0,0,65,7313,2306,2762,15,15
1445414401,276,8782,0,0,92,8675,2339,2811,26,28
1445421601,255,8115,0,0,106,8067,2349,2752,17,25
1445428801,212,9840,0,0,130,9731,2393,2603,19,19
1445436001,204,8679,0,0,130,8587,2402,2736,5,5
1445443201,197,9472,0,0,162,9248,2465,2808,27,46
1445450401,196,10415,0,0,156,10208,2474,2902,28,28
1445457601,252,8303,0,0,110,8168,2442,2775,23,24
1445464801,263,9814,0,0,160,9536,2492,3072,30,32
1445472001,251,7186,0,0,116,7111,2468,2930,10,14
1445479201,242,8727,0,0,170,8580,2542,2919,14,17
1445486401,260,8841,0,0,155,8620,2531,3028,2,3
1445493601,257,8013,0,0,133,7884,2564,3064,27,30
1445500801,298,15049,0,0,138,14858,2592,3454,58,78
1445508001,257,10511,0,0,126,10378,2575,3113,52,83
1445515201,237,9377,0,0,114,9274,2575,2944,24,30
1445522401,259,10030,0,0,111,9952,2570,2927,27,29
1445529601,259,9447,0,0,99,9290,2598,2907,26,27
1445536801,265,7391,0,0,80,7311,2583,2954,21,24
1445544001,267,7174,0,0,119,7071,2624,3028,26,26
1445551201,235,9776,0,0,175,9607,2679,3107,7,15
1445558401,263,7812,0,0,168,7646,2699,3111,21,25
1445565601,260,7003,0,0,149,6883,2707,3081,10,22
1445572801,256,6904,0,0,135,6790,2712,3126,12,12
1445580001,266,7947,0,0,117,7836,2738,3344,16,26
1445587201,276,10063,0,0,141,9924,2768,3067,34,39
1445594401,278,8119,0,0,132,8038,2777,3099,24,41
1445601601,243,6455,0,0,92,6390,2762,3047,17,23
1445608801,270,7526,0,0,113,7446,2780,3090,18,21
1445616001,280,9115,0,0,94,8973,2784,3068,26,32
1445623201,269,6633,0,0,77,6567,2767,3032,15,15
1445630401,250,4896,0,0,72,4856,2759,2934,6,6
1445637601,257,5127,0,0,69,5095,2773,2968,13,13
1445644801,258,4847,0,0,72,4810,2790,2997,1,1
1445652001,266,7059,0,0,98,6985,2824,3177,4,4
1445659201,265,8046,0,0,81,7983,2817,3259,0,0
1445666401,269,6907,0,0,63,6838,2815,3127,16,16
1445673601,265,5961,0,0,73,5892,2831,3090,18,18
1445680801,259,6145,0,0,77,6075,2839,3000,12,16
1445688001,260,5604,0,0,81,5552,2834,3005,14,14
1445695201,259,7165,0,0,76,7069,2843,2958,9,9
1445702401,258,6117,0,0,64,6058,2826,3018,7,8
1445709601,268,6989,0,0,60,6932,2832,3145,8,16
1445716801,262,8519,0,0,43,8462,2822,3056,0,0
1445724001,264,7539,0,0,53,7504,2834,3154,4,8
1445731201,268,6686,0,0,49,6651,2834,3178,2,3
1445738401,268,6278,0,0,51,6257,2841,3277,2,9
1445745601,264,6373,0,0,54,6351,2844,3319,0,0
1445752801,267,7064,0,0,63,7019,2857,3396,4,9
1445760001,254,8818,0,0,71,8736,2868,3249,4,10
1445767201,301,10998,0,0,84,10871,2896,3238,27,28
1445774401,297,8555,0,0,84,8480,2901,3079,19,24
1445781601,276,6661,0,0,93,6607,2912,3170,12,15
1445788801,291,8092,0,0,100,7987,2932,3287,11,12
1445796001,293,7044,0,0,89,6981,2933,3359,15,15
1445803201,280,5456,0,0,75,5425,2921,3219,26,34
1445810401,284,4945,0,0,73,4922,2915,3149,23,36
1445817601,285,6539,0,0,72,6492,2923,3288,16,20
1445824801,288,6130,0,0,70,6080,2917,3201,5,6
1445832001,286,6808,0,0,60,6764,2928,3243,1,1
1445839201,282,6612,0,0,60,6594,2934,3445,3,3
1445846401,304,10540,0,0,98,10407,2993,3554,48,53
1445853601,310,10538,0,0,103,10435,2994,3504,51,124
1445860801,310,10257,0,0,93,10184,2984,3355,37,56
1445868001,302,11564,0,0,105,11474,2996,3376,30,37
1445875201,325,10716,0,0,96,10577,3004,3312,39,43
1445882401,318,11366,0,0,81,11290,2986,3628,23,34
1445889601,320,9943,0,0,70,9892,2968,3305,10,12
1445896801,313,6595,0,0,66,6553,2958,3193,8,8
1445904001,300,6170,0,0,60,6136,2957,3252,4,4
1445911201,316,6959,0,0,59,6945,2962,3266,7,7
1445918401,318,8512,0,0,59,8471,2974,3301,5,9
1445925601,347,6647,0,0,59,6615,2974,3480,1,1
1445932801,309,9832,0,0,67,9745,2993,3373,27,27
1445940001,301,9966,0,0,70,9878,2998,3257,16,16
1445947201,316,9215,0,0,77,9160,3004,3419,15,15
1445954401,313,8709,0,0,76,8666,3001,3272,28,41
1445961601,309,9381,0,0,72,9248,3010,3200,14,15
1445968801,310,9322,0,0,70,9241,3001,3375,22,27
1445976001,317,9999,0,0,61,9942,3005,3426,6,7
1445983201,344,6568,0,0,57,6527,3002,3442,2,2
1445990401,353,6422,0,0,56,6375,3004,3419,0,0
1445997601,321,8372,0,0,54,8309,3005,3364,1,1
1446004801,349,9812,0,0,63,9747,3015,3361,2,2
1446012001,319,10741,0,0,68,10674,3026,3529,4,4
1446019201,364,11890,0,0,75,11763,3051,3479,21,25
1446026401,375,9259,0,0,80,9159,3040,3441,16,18
1446033601,355,8455,0,0,73,8402,3032,3444,7,9
1446040801,293,1,0,0,1,1,3009,3009,0,0
1446048001,282,2,0,0,1,1,3010,3010,0,0
1446055201,255,3,0,0,2,2,3010,3010,0,0
1446062401,296,4,0,0,3,3,3010,3010,0,0
1446069601,287,5,0,0,4,4,3010,3010,0,0
1446076801,275,6,0,0,5,5,3010,3010,0,0
1446084001,292,7,0,0,5,5,3011,3011,0,0
1446091201,250,8,0,0,5,6,3011,3012,0,0
1446098401,365,9,0,0,6,7,3011,3012,0,0
1446105601,249,10,0,0,6,8,3011,3012,0,0
1446112801,377,9265,0,0,105,9107,3107,3794,50,90
1446120001,331,8575,0,0,114,8483,3103,3542,26,41
1446127201,301,9209,0,0,111,9143,3111,3512,27,31
1446134401,343,8685,0,0,98,8568,3119,3517,31,34
1446141601,339,7867,0,0,81,7764,3115,3649,46,48
1446148801,329,5844,0,0,65,5806,3098,3476,3,6
1446156001,335,4453,0,0,43,4444,3086,3489,1,4
1446163201,323,4331,0,0,42,4324,3088,3450,4,4
1446170401,320,5065,0,0,48,5047,3098,3490,1,1
1446177601,363,6498,0,0,51,6464,3101,3541,3,12
1446184801,400,9380,0,0,59,9342,3105,3603,4,7
1446192001,375,8325,0,0,69,8255,3118,3512,17,21
1446199201,472,7724,0,0,67,7650,3117,3388,16,24
1446206401,379,9004,0,0,69,8938,3125,3390,15,48
1446213601,403,7432,0,0,70,7353,3117,3743,15,197
1446220801,408,9148,0,0,95,9016,3149,3577,20,47
1446228001,507,6594,0,0,92,6507,3144,3425,18,21
1446235201,498,7687,0,0,75,7625,3144,3459,7,11
1446242401,553,6141,0,0,47,6108,3125,3334,2,2
1446249601,441,5071,0,0,57,5019,3142,3340,2,2
1446256801,334,5351,0,0,57,5300,3151,3402,2,3
1446264001,336,6851,0,0,58,6811,3160,3444,2,7
1446271201,339,6122,0,0,72,6070,3177,3669,4,8
1446278401,337,6176,0,0,75,6104,3195,3551,8,15
1446285601,340,6521,0,0,76,6435,3206,3321,29,30
1446292801,330,5636,0,0,62,5600,3194,3282,6,6
1446300001,354,6207,0,0,65,6170,3208,3321,5,5
1446307201,334,4920,0,0,61,4882,3216,3387,11,11
1446314401,346,5419,0,0,61,5385,3225,3397,16,16
1446321601,352,5330,0,0,47,5292,3218,3357,16,16
1446328801,343,5102,0,0,48,5070,3216,3336,0,0
1446336001,328,4226,0,0,53,4184,3226,3409,0,0
1446343201,327,4672,0,0,60,4608,3236,3360,2,2
1446350401,350,4808,0,0,62,4764,3245,3390,0,0
1446357601,354,5209,0,0,63,5170,3249,3488,6,6
1446364801,338,8287,0,0,77,8226,3263,3517,12,22
1446372001,314,8433,0,0,88,8336,3274,3498,17,19
1446379201,346,9311,0,0,114,9151,3314,3569,2,2
1446386401,373,8711,0,0,130,8524,3339,3550,7,8
1446393601,356,8771,0,0,107,8607,3342,3564,16,17
1446400801,390,7556,0,0,106,7454,3350,3662,60,65
1446408001,372,6489,0,0,88,6405,3345,3585,24,29
1446415201,351,5067,0,0,80,5005,3335,3477,5,5
1446422401,366,5524,0,0,82,5459,3347,3554,0,0
1446429601,364,5749,0,0,110,5646,3371,3530,0,0
1446436801,357,9440,0,0,136,9245,3428,3642,8,8
1446444001,431,10734,0,0,165,10577,3458,3818,6,6
1446451201,414,12469,0,0,183,12220,3493,3883,59,184
1446458401,482,12063,0,0,180,11677,3493,4075,74,125
1446465601,385,10874,0,0,172,10641,3487,3845,49,73
1446472801,382,9206,0,0,136,9065,3469,3685,18,24
1446480001,374,7794,0,0,101,7668,3472,3593,30,32
1446487201,380,10490,0,0,96,10353,3491,3780,53,53
1446494401,362,9418,0,0,79,9316,3446,3616,7,9
1446501601,356,7766,0,0,88,7682,3464,3676,27,30
1446508801,345,5009,0,0,68,4953,3441,3585,3,3
1446516001,357,5414,0,0,57,5368,3443,3738,2,4
1446523201,351,5859,0,0,60,5812,3448,3764,2,2
1446530401,347,6487,0,0,58,6456,3445,3803,0,0
1446537601,367,8300,0,0,82,8194,3483,3809,25,31
1446544801,373,8438,0,0,75,8320,3476,3702,20,20
1446552001,356,8118,0,0,68,8037,3461,3671,18,19
1446559201,355,8126,0,0,72,8054,3462,3628,16,16
1446566401,355,9119,0,0,80,8976,3479,3633,25,25
1446573601,357,7787,0,0,87,7685,3484,3663,21,21
1446580801,359,7914,0,0,73,7840,3466,3713,8,8
1446588001,360,7444,0,0,59,7376,3454,3785,19,20
1446595201,372,7639,0,0,53,7595,3458,3632,16,16
1446602401,365,6447,0,0,67,6414,3478,3816,4,4
1446609601,348,6687,0,0,57,6659,3451,3765,0,0
1446616801,359,6228,0,0,61,6208,3461,3824,19,46
1446624001,377,10023,0,0,103,9877,3518,3891,57,115
1446631201,399,11740,0,0,103,11471,3503,4176,40,152
1446638401,379,8596,0,0,92,8475,3493,3882,40,171
1446645601,412,10285,0,0,105,10162,3509,3895,44,71
1446652801,362,8921,0,0,85,8815,3490,3745,37,52
1446660001,360,6836,0,0,76,6772,3478,3773,12,13
1446667201,355,8312,0,0,60,8253,3475,3753,15,15
1446674401,354,7850,0,0,52,7789,3469,3666,4,4
1446681601,356,6835,0,0,49,6797,3468,3610,16,25
1446688801,316,6184,0,0,62,6152,3485,3838,7,7
1446696001,349,5327,0,0,60,5301,3470,3692,0,0
1446703201,349,5258,0,0,74,5234,3482,3754,2,3
1446710401,382,10909,0,0,99,10756,3525,3908,46,94
1446717601,376,10693,0,0,83,10618,3500,3847,41,82
1446724801,380,10723,0,0,95,10611,3515,3930,43,171
1446732001,343,9285,0,0,122,9186,3544,3992,50,105
1446739201,389,11728,0,0,133,11537,3580,4075,47,92
1446746401,384,10210,0,0,94,10101,3554,4050,30,31
1446753601,365,7679,0,0,88,7611,3551,3971,6,10
1446760801,367,6115,0,0,100,5974,3562,3906,1,1
1446768001,362,5308,0,0,84,5229,3558,3794,9,9
1446775201,368,4975,0,0,63,4942,3564,3955,1,1
1446782401,370,6543,0,0,51,6487,3556,3995,1,1
1446789601,372,7984,0,0,53,7887,3563,4042,2,2
1446796801,375,9404,0,0,61,9319,3580,3883,13,17
1446804001,380,7871,0,0,72,7808,3595,3821,32,38
1446811201,366,5800,0,0,67,5764,3588,3741,10,11
1446818401,358,6310,0,0,69,6212,3599,3745,2,2
1446825601,375,9132,0,0,83,9018,3628,3848,22,24
1446832801,369,6600,0,0,60,6541,3605,3765,18,19
1446840001,354,4856,0,0,47,4836,3596,3759,9,10
1446847201,357,4483,0,0,60,4455,3610,3686,2,2
1446854401,352,5163,0,0,56,5148,3608,3676,1,1
1446861601,368,4334,0,0,82,4291,3640,3837,5,5
1446868801,362,4778,0,0,59,4726,3626,3737,0,0
1446876001,361,5511,0,0,48,5481,3621,3766,0,0
1446883201,366,7168,0,0,56,7097,3635,3765,10,13
1446890401,377,9332,0,0,64,9249,3649,3870,22,22
1446897601,386,7467,0,0,86,7398,3664,3951,12,15
1446904801,398,9849,0,0,120,9739,3689,3966,11,15
1446912001,400,9332,0,0,113,9188,3688,3961,12,12
1446919201,399,10093,0,0,98,9972,3667,3904,11,11
1446926401,389,7054,0,0,101,6952,3683,3917,12,13
1446933601,459,7166,0,0,113,7039,3710,3959,2,2
1446940801,392,6274,0,0,121,6111,3728,3885,1,1
1446948001,505,5676,0,0,142,5481,3773,4037,7,7
1446955201,369,5342,0,0,121,5189,3752,3931,3,3
1446962401,373,4215,0,0,54,4186,3728,3827,0,0
1446969601,378,4553,0,0,69,4483,3744,3833,5,5
1446976801,387,5270,0,0,79,5166,3758,3889,11,11
1446984001,391,6051,0,0,82,5966,3766,3879,21,25
1446991201,397,7116,0,0,91,7028,3782,3960,19,19
1446998401,403,8718,0,0,80,8611,3787,4011,7,18
1447005601,380,4775,0,0,53,4741,3766,3892,6,6
1447012801,402,3789,0,0,49,3784,3763,3927,3,3
1447020001,451,4161,0,0,45,4154,3772,4002,3,3
1447027201,467,5271,0,0,48,5243,3778,3841,0,0
1447034401,403,6815,0,0,57,6760,3793,3972,1,1
1447041601,413,6524,0,0,69,6483,3795,4021,3,6
1447048801,430,6434,0,0,75,6372,3798,4064,11,11
1447056001,1013,9583,0,0,123,9449,3865,4209,32,40
1447063201,672,10175,0,0,126,10070,3850,4299,55,82
1447070401,741,8977,0,0,147,8859,3862,4111,50,56
1447077601,599,10469,0,0,181,10322,3903,4287,23,33
1447084801,430,11384,0,0,147,11187,3904,4113,24,29
1447092001,390,10016,0,0,134,9850,3888,4157,29,31
1447099201,402,9710,0,0,141,9582,3909,4254,5,5
1447106401,410,11745,0,0,216,11538,4000,4318,2,2
